Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,staircase.thisTrialN,staircase.stepSize,staircase.intensity,thisRow.t,notes,instr.started,instructions.started,ready.started,instr.stopped,ready.keys,ready.rt,ready.duration,contrast.started,ISI_2.started,target_2.started,fixation_2.started,noise_2.started,target_2.stopped,resp_2.started,noise_2.stopped,contrast.stopped,staircase.response,resp_2.rt,resting.started,Rest.started,ready_2.started,Rest.stopped,resting.stopped,ready_2.keys,ready_2.rt,ready_2.duration,participant,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,15,0.071,0.031,500.3069555419934,,,,,,,,,500.30164499999955,0.00013795800623483956,500.8074337079888,500.8074337079888,501.08971512499556,501.10571574998903,501.2395986670017,501.38774237499456,501.67275629199867,1,-13.903108875019825,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,16,0.071,0.031,501.6780425420002,,,,,,,,,501.6728722080006,0.00014108300092630088,502.17869674999383,502.17869674999383,502.4606003329973,502.4768230829941,502.61120329199184,502.7588829999877,503.065120291998,1,-13.87602304101165,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,17,0.049,0.0,503.0766329170001,,,,,,,,,503.0652386669972,0.00013970800500828773,503.57141799999226,503.57141799999226,503.8624452919903,503.8650087499991,504.0131427919987,504.14970316700055,504.3484943749936,0,-13.999409083015053,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,18,0.049,0.049,504.35352712500026,,,,,,,,,504.3486164579954,0.00014116699458099902,504.85448070798884,504.85448070798884,505.13632283300103,505.15326258300047,505.28695387499465,505.43447899998864,505.7031886670011,1,-13.924185458017746,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,19,0.049,0.049,505.70844829198904,,,,,,,,,505.70330312498845,0.00015683300443924963,506.2099173329916,506.2099173329916,506.49115229200106,506.5071564999962,506.6415573330014,506.7891281249904,507.02427683299175,1,-13.947987291016034,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,20,0.034,0.049,507.02695716699236,,,,,,,,,507.0243902499933,0.00013600000238511711,507.52994433300046,507.52994433300046,507.8121385419945,507.82835633298964,507.9622707919916,508.11023416699027,508.3488822079962,1,-13.94336316701083,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,21,0.034,0.015,508.3609789579932,,,,,,,,,508.34900379199826,0.00013904199295211583,508.8551100420009,508.8551100420009,509.1469413750019,509.1493068330019,509.297497291991,509.43426958299824,509.69997758298996,1,-13.927593833999708,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,22,0.034,0.015,509.70271633299126,,,,,,,,,509.70009033298993,0.00013945800310466439,510.206040124991,510.206040124991,510.48780099999567,510.50407324999105,510.63830683298875,510.7859107080003,510.93723712499195,1,-14.031888417011942,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,23,0.034,0.015,510.93974804200116,,,,,,,,,510.9373477499903,0.00013637500524055213,511.4433153329883,511.4433153329883,511.72534408299543,511.7421950419957,511.87599950000003,512.0234001669887,512.2920783329901,1,-13.920005875013885,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,24,0.024,0.0,512.2975110830012,,,,,,,,,512.2921981669933,0.00014687499788124114,512.7979590829927,512.7979590829927,513.0798032499879,513.0960562919936,513.2302234579984,513.3779562919954,513.4828296670021,0,-14.078571792008006,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,25,0.024,0.024,513.4949794579879,,,,,,,,,513.4829559579957,0.00013933300215285271,513.9889625419892,513.9889625419892,514.280934999988,514.2834316249937,514.4314318749966,514.5686801249976,514.7868149579881,1,-13.974765417005983,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,26,0.024,0.024,514.7994607919973,,,,,,,,,514.7869344169885,0.0001430830016033724,515.2926557079918,515.2926557079918,515.5853935420018,515.5877623330016,515.7359030419902,515.8726247079903,516.0247299579933,1,-14.041729000004125,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,27,0.017,0.024,516.0369638330012,,,,,,,,,516.0248457919952,0.0001388749951729551,516.5306166669907,516.5306166669907,516.8229257499916,516.8255071669992,516.9734434579877,517.1101364169881,517.2252139579941,1,-14.090594958004658,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,28,0.012,0.006999999999999999,517.2304664169933,,,,,,,,,517.2253486669943,0.00015341599646490067,517.73138904199,517.73138904199,518.0130700829905,518.0294352499914,518.163453125002,518.3112084579916,518.3958291669987,0,-14.110372209004709,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,29,0.012,0.019,518.4008543749951,,,,,,,,,518.3959709999908,0.00014229200314730406,518.9017017079896,518.9017017079896,519.1840010419983,519.1998847499926,519.3339999579912,519.4818976669922,519.7001756249956,1,-13.974919750005938,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,30,0.012,0.019,519.7053932919953,,,,,,,,,519.7002979999961,0.00014849999570287764,520.2061577080021,520.2061577080021,520.4880859580007,520.5043984999938,520.6384984169999,520.7862124579988,520.9377251249971,1,-14.042871333018411,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,31,0.008,0.019,520.9430472499953,,,,,,,,,520.9378504579945,0.0001462499931221828,521.44367912499,521.44367912499,521.7255917500006,521.7419951249904,521.8760798329895,522.0237302499881,522.1419985419925,1,-14.064370958018117,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,32,0.006,0.011,522.1443475419946,,,,,,,,,522.14211479199,0.00011700000322889537,522.6480509169924,522.6480509169924,522.9304383330018,522.9434751669905,523.0801917499921,523.2278881249949,523.6801252500009,0,-13.73977129200648,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,33,0.006,0.017,523.685301666992,,,,,,,,,523.6802856249997,0.00015762500697746873,524.1867045830004,524.1867045830004,524.4682004579954,524.4843674579897,524.6188153749972,524.7662419999979,524.9344448749907,1,-14.016677333012922,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,34,0.006,0.017,524.9370046249969,,,,,,,,,524.934576582993,0.00016645799041725695,525.4405029579939,525.4405029579939,525.72230712499,525.7388567079906,525.8729192079918,526.0204864999978,526.2891989579948,1,-13.921133541007293,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,35,0.004,0.017,526.2945431249973,,,,,,,,,526.289352916996,0.00016241599223576486,526.7953810829931,526.7953810829931,527.077573417002,527.0934750829911,527.2274849999958,527.3751370419923,527.6101258749986,1,-13.9480883750075,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,36,0.004,0.013000000000000001,527.6125973749877,,,,,,,,,527.6102539169951,0.0001581659889779985,528.1161807079916,528.1161807079916,528.3981412919966,528.415273999999,528.5495081249974,528.6962089579902,528.9147302919882,1,-13.964788625016809,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,37,0.004,0.013000000000000001,528.9173297499947,,,,,,,,,528.9148483329918,0.000146416001371108,529.4208164579904,529.4208164579904,529.7028272499883,529.7198553749913,529.8533547919942,530.0006998329918,530.2693108749954,1,-13.919291667014477,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,38,0.004,0.013000000000000001,530.2745797079988,,,,,,,,,530.2694309999933,0.0001621249975869432,530.7753078749956,530.7753078749956,531.0574520829978,531.0733337499987,531.2074976669974,531.355215167001,531.6907553329947,1,-13.856364209015737,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,39,0.004,0.009000000000000001,531.6961320419941,,,,,,,,,531.6908750419971,0.00016808298823889345,532.1967035830021,532.1967035830021,532.4785913329979,532.4947831249883,532.6289627079968,532.7767008329974,533.0317050000012,1,-13.928235708008287,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,40,0.004,0.009000000000000001,533.0442198749952,,,,,,,,,533.0318217919994,0.0001418330066371709,533.5378336249996,533.5378336249996,533.830166374988,533.8326450419991,533.9807032919925,534.1173538750008,534.433215416997,1,-13.883845250005834,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,41,0.003,0.009000000000000001,534.4386315829906,,,,,,,,,534.4333527919953,0.00015283400716725737,534.9392707499937,534.9392707499937,535.2214962500002,535.2375582079985,535.3715924579883,535.5191922079975,535.6201551669947,0,-14.082003041999997,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,42,0.003,0.012,535.6224327079981,,,,,,,,,535.6202562499966,0.0001188750029541552,536.126066124998,536.126066124998,536.4084521670011,536.4222029169905,536.5587490420003,536.7066219999979,536.9584153749893,1,-13.942310292011825,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,43,0.003,0.012,536.9637085419963,,,,,,,,,536.9585300420003,0.00013841599866282195,537.464117083,537.464117083,537.7463581670017,537.762976375001,537.8965536249889,538.044255707995,538.3969297500007,1,-13.841260000001057,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,44,0.002,0.012,538.4023428749933,,,,,,,,,538.3970511249936,0.00014091600314714015,538.9030202079884,538.9030202079884,539.1846222079912,539.2006166249921,539.3350218330015,539.4826654579956,540.1524170829944,1,-13.523985750012798,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,45,0.002,0.01,540.157793499995,,,,,,,,,540.1525594169943,0.00013854200369678438,540.6582391669945,540.6582391669945,540.9402093329991,540.9569207079912,541.0915394579933,541.2384720830014,541.4066953329893,1,-14.020481875006226,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,46,0.002,0.01,541.4120185419888,,,,,,,,,541.4068149169907,0.0001420410117134452,541.9124874580011,541.9124874580011,542.1945913749951,542.211506416992,542.3450326249877,542.4927184169937,542.6273900829983,1,-14.05979825000395,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,47,0.002,0.01,542.6322959999961,,,,,,,,,542.6275052499986,0.0001447079994250089,543.1334217919939,543.1334217919939,543.4153825829999,543.431584082995,543.5657662079902,543.7136484579969,543.7646469579922,1,-14.131444334008847,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,48,0.002,0.008,543.7673168749898,,,,,,,,,543.7647802919964,0.00015041600272525102,544.2710633749957,544.2710633749957,544.5528206669987,544.569520124991,544.7029364999908,544.8506743749895,544.9686952079937,1,-14.076093958006823,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,49,0.002,0.008,544.9737555419997,,,,,,,,,544.9688197499927,0.00014658299915026873,545.4745892919891,545.4745892919891,545.7566826249968,545.7731435829919,545.9070019999926,546.0547149579943,546.2729734579916,1,-13.976394333003554,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,50,0.001,0.008,546.2783034999884,,,,,,,,,546.2730945829971,0.00016125000547617674,546.7790161250014,546.7790161250014,547.0620418329927,547.0747185829969,547.2122435419878,547.3592010829889,547.6808019579912,0,-13.862190458006808,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,51,0.001,0.009000000000000001,547.6936814999935,,,,,,,,,547.680924291999,0.00014200000441633165,548.1868920419947,548.1868920419947,548.4794623749913,548.4818457499932,548.6161040829902,548.7666630829917,549.0826208329963,1,-13.872122541011777,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,52,0.001,0.009000000000000001,549.0879477080016,,,,,,,,,549.0827587919921,0.00014162500156089664,549.5995066249889,549.5995066249889,549.8712172499945,549.8875058749982,550.020939916998,550.1685469999939,550.3201885000017,1,-14.039457916005631,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,53,0.001,0.009000000000000001,550.3252957499935,,,,,,,,,550.320304791996,0.0001411660050507635,550.8261244579917,550.8261244579917,551.1080362919893,551.1242743329931,551.2585717079928,551.4061242919997,551.6246367080021,1,-13.971200916013913,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,54,0.001,0.008,551.6299257499923,,,,,,,,,551.6247717079968,0.00014229200314730406,552.1307110829948,552.1307110829948,552.4127079999889,552.4285734579898,552.5642059169913,552.7104636669974,553.0460372079979,1,-13.860613875003764,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,55,0.001,0.008,553.0514316670015,,,,,,,,,553.0461533749913,0.0001403339992975816,553.562879124991,553.562879124991,553.8339683749946,553.8503009580018,553.9853176670003,554.1319565419981,554.2332337080006,1,-14.087052667004173,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,56,0.001,0.008,554.2384772079968,,,,,,,,,554.2333664579928,0.0001442079956177622,554.738839083002,554.738839083002,555.0213654169929,555.0349633329897,555.1715443329886,555.319262207995,555.5577184169961,1,-13.943746208009543,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,57,0.001,0.007,555.5701788750011,,,,,,,,,555.5578391250019,0.00014375000318977982,556.0713554169924,556.0713554169924,556.3562168329954,556.358854332997,556.5066377079929,556.6440921249887,556.7948218749953,1,-14.042327583010774,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,58,0.001,0.007,556.8077047080005,,,,,,,,,556.7949212079984,0.00011795799946412444,557.3007580419944,557.3007580419944,557.5936374579906,557.5960847079987,557.7302238330012,557.8808454999962,558.0994031250011,0,-13.961967209004797,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,59,0.001,0.008,558.1119974169997,,,,,,,,,558.0995323749958,0.0001429999974789098,558.6131011249963,558.6131011249963,558.8979500419955,558.9006622919987,559.0346627919935,559.1856628329988,559.5846751249919,0,-13.781733083014842,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,60,0.001,0.009000000000000001,559.5900284579984,,,,,,,,,559.5847951670003,0.00013920800120104104,560.0905641249992,560.0905641249992,560.3725727919955,560.3897455419938,560.5237422499922,560.6706730000005,561.0062127919955,0,-13.85457700000552,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,61,0.001,0.010000000000000002,561.0115984579897,,,,,,,,,561.0063344169903,0.00015304199769161642,561.5120712079952,561.5120712079952,561.7940041669935,561.8101664579881,561.9442500000005,562.0921731249982,562.3773585419985,0,-13.90321750001749,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,62,0.001,0.011000000000000003,562.3825280000019,,,,,,,,,562.3775214579946,0.00016095800674520433,562.883216666989,562.883216666989,563.1661094579904,563.1791077079979,563.3157511669997,563.4634014999901,563.5980045829929,1,-14.059456833012518,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,63,0.001,0.011000000000000003,563.6027732499933,,,,,,,,,563.5981095419993,0.00011733299470506608,564.1040942499967,564.1040942499967,564.3864905419905,564.3998737079964,564.536675832991,564.6842140419903,564.9694403329922,0,-13.90733962500235,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,64,0.001,0.012000000000000004,564.9747126669972,,,,,,,,,564.9695592919888,0.00013854200369678438,565.4754339999927,565.4754339999927,565.7575685420015,565.7738065000012,565.9077204579953,566.0554752919998,566.139904124997,1,-14.109769583010348,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,65,0.001,0.012000000000000004,566.1446192079893,,,,,,,,,566.1400044170005,0.0001354589912807569,566.6458937079879,566.6458937079879,566.9285699579923,566.9417179169977,567.0784324580018,567.2261805000016,567.3777590829995,1,-14.041423250018852,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,66,0.001,0.012000000000000004,567.3831073749898,,,,,,,,,567.377878416999,0.000144959005410783,567.8839917500009,567.8839917500009,568.1653485829884,568.1824553329934,568.3157745419885,568.4636278329999,568.7854095829971,1,-13.860536500011222,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,67,0.001,0.011000000000000003,568.7979853329889,,,,,,,,,568.7855362919945,0.0001387919910484925,569.2914549169946,569.2914549169946,569.5839507499913,569.5872548749903,569.7344334579975,569.8716545829957,570.2903593749943,1,-13.774066666999715,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,68,0.001,0.011000000000000003,570.3031535420014,,,,,,,,,570.2904591249971,0.00011879099474754184,570.7961409169948,570.7961409169948,571.0891993330006,571.0916933749977,571.2258256249916,571.3767988329928,572.3641179169936,1,-13.192411042007734,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,69,0.001,0.011000000000000003,572.3767462499964,,,,,,,,,572.3642348329886,0.00014116599049884826,572.8702195829974,572.8702195829974,573.1626907919999,573.1651002919971,573.3132028749969,573.4500723749952,573.6683687499899,1,-13.97529745902284,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,70,0.001,0.010000000000000002,573.681164374997,,,,,,,,,573.6684692080016,0.00011658300354611129,574.1746014579985,574.1746014579985,574.4671426249988,574.4697462499898,574.6035190830007,574.7542082919972,575.070141291988,0,-13.871545959002106,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,71,0.001,0.011000000000000003,575.075345499994,,,,,,,,,575.0702622919925,0.00013675000809598714,575.5871381670004,575.5871381670004,575.8580646670016,575.8745584999997,576.0084894169995,576.1561932499899,576.3077038749907,1,-14.039018125011353,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
0,0,0,0,72,0.001,0.011000000000000003,576.3129640419938,,,,,,,,,576.3078174999973,0.0001405829971190542,576.8134398749971,576.8134398749971,577.0954959579976,577.1125416669965,577.2463747079892,577.3937082079938,577.6290340419946,1,-13.949530250014504,,,,,,,,,P001,2023-08-03_11h27.18.046,2AFC,2023.2.0,None,2023-08-03 11h27.26.981853 -0300,
