Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,staircase.thisTrialN,staircase.stepSize,staircase.intensity,thisRow.t,notes,instr.started,instructions.started,ready.started,instr.stopped,ready.keys,ready.rt,ready.duration,contrast.started,ISI_2.started,target_2.started,fixation_2.started,target_2.stopped,noise_2.started,resp_2.started,noise_2.stopped,contrast.stopped,staircase.response,resp_2.rt,resting.started,Rest.started,ready_2.started,Rest.stopped,resting.stopped,ready_2.keys,ready_2.rt,ready_2.duration,participant,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,13,0.05358411,0.05458411,30.314547040994512,,,,,,,,,30.309114749994478,0.00014141699648462236,30.825748666000436,30.825748666000436,31.113792957999976,31.096948457998224,31.247175040989532,31.394925415996113,31.630075957989902,1,-16.172070292013814,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,14,0.05358411,0.05458411,31.635736999989604,,,,,,,,,31.630193165998207,0.00014141699648462236,32.136037374992156,32.136037374992156,32.43410183300148,32.41810645798978,32.56838737499493,32.71593216600013,32.984438040992245,1,-16.14381483399484,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,15,0.02487154,0.05458411,32.9901492909994,,,,,,,,,32.984572916000616,0.0001365000061923638,33.49068816599902,33.49068816599902,33.7895464579924,33.77212708299339,33.922850707996986,34.07046658299805,34.32591416599462,1,-16.149308249994647,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,16,0.02487154,0.029712569999999997,34.33799341598933,,,,,,,,,34.326017832994694,0.00011762500798795372,34.839198457993916,34.839198457993916,35.126659207991906,35.12398583299364,35.27466041599109,35.41119479099871,35.66037745799986,1,-16.17296162500861,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,17,0.02487154,0.029712569999999997,35.66625275000115,,,,,,,,,35.66049624999869,0.00014541699783876538,36.166648207989056,36.166648207989056,36.46444650000194,36.4483591659955,36.59857666600146,36.74622258299496,36.96477474999847,1,-16.19176079200406,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,18,0.02487154,0.029712569999999997,36.970469665990095,,,,,,,,,36.96490224999434,0.0001508330024080351,37.471005999992485,37.471005999992485,37.76947137499519,37.75253274998977,37.902760290991864,38.050658457999816,38.38588979099586,1,-16.079836125005386,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,19,0.01154435,0.004841029999999996,38.39172920800047,,,,,,,,,38.38602074999653,0.00013908300024922937,38.892064582993044,38.892064582993044,39.19093795798835,39.173971915995935,39.324446582992096,39.4721305409912,39.79438795799797,0,-16.083195417013485,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,20,0.01154435,0.016385379999999998,39.80645833299786,,,,,,,,,39.79451041598804,0.00013899999612476677,40.30078241600131,40.30078241600131,40.59496145800222,40.59246337499644,40.74312295799609,40.8796997909958,41.21204120799666,1,-16.08430750000116,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,21,0.01154435,0.016385379999999998,41.21447537498898,,,,,,,,,41.212160249997396,0.0001509589928900823,41.7182107080007,41.7182107080007,42.01722716599761,42.0001074999891,42.15138450000086,42.298217582996585,42.65402324999741,1,-16.05043800000567,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,22,0.00535841,0.016385379999999998,42.66619112499757,,,,,,,,,42.65413908299524,0.00013737499830313027,43.16041720799694,43.16041720799694,43.45463620800001,43.45218587499403,43.602663290992496,43.73984799999744,44.09220362499764,1,-16.063566292010364,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,23,0.00535841,0.011026969999999997,44.10440649998782,,,,,,,,,44.09232245798921,0.00013358400610741228,44.59828620799817,44.59828620799817,44.892838915999164,44.89037008299783,45.04087695799535,45.17750416600029,45.51004079099221,1,-16.083902541009593,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,24,0.00535841,0.011026969999999997,45.51253424999595,,,,,,,,,45.51015745798941,0.0001472910080337897,46.01619395799935,46.01619395799935,46.31452770798933,46.29796162499406,46.44849308299308,46.596125249998295,46.95135350000055,1,-16.050308125006268,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,25,0.00535841,0.011026969999999997,46.96379195799818,,,,,,,,,46.951473540990264,0.00013749999925494194,47.4576870000019,47.4576870000019,47.753821499994956,47.74997949998942,47.90045416599605,48.03743791599118,48.35303120799654,1,-16.10967633301334,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,26,0.00535841,0.005668559999999997,48.35861045798811,,,,,,,,,48.353147916001035,0.00013420800678431988,48.85943220798799,48.85943220798799,49.157343415994546,49.14089583299938,49.291482207991066,49.4389435829944,49.79114516598929,1,-16.060464875015896,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,27,0.00535841,0.005668559999999997,49.79676554098842,,,,,,,,,49.79126537499542,0.00014158400881569833,50.29734037499293,50.29734037499293,50.59530649999215,50.57914966599492,50.73027970799012,50.87719070799358,51.22941745800199,1,-16.059836708998773,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,28,0.00248715,0.005668559999999997,51.23532970799715,,,,,,,,,51.22953099998995,0.0001343749900115654,51.735529957994004,51.735529957994004,52.03354195799329,52.01729183299176,52.16782991599757,52.31548399999156,52.5337018329883,0,-16.19041583299986,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,29,0.00248715,0.008155709999999997,52.53962120799406,,,,,,,,,52.53383400000166,0.0001303750032093376,53.03994358298951,53.03994358298951,53.337809207994724,53.32154766599706,53.47195904099499,53.61971137499495,53.97197704100108,0,-16.054521792015294,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,30,0.00248715,0.010642859999999997,53.977859999999055,,,,,,,,,53.97211033299391,0.00013670799671672285,54.47814283298794,54.47814283298794,54.776286041000276,54.76027841599716,54.91028158299741,55.05792229100189,55.32649362499069,1,-16.14323445800983,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,31,0.00248715,0.010642859999999997,55.33241220799391,,,,,,,,,55.3266110830009,0.00014312499843072146,55.843324999994365,55.843324999994365,56.13065774999268,56.11438037500193,56.26471320800192,56.412448040995514,56.7144643329957,1,-16.1032470830105,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,32,0.00115443,0.010642859999999997,56.7168821660016,,,,,,,,,56.71458108299703,0.00013675000809598714,57.22068804099399,57.22068804099399,57.51851208299922,57.50235737499315,57.65288033300021,57.800455332995625,58.052570832995116,1,-16.16424141700554,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,33,0.00115443,0.009488429999999997,58.058422999994946,,,,,,,,,58.05269304099784,0.00014341699716169387,58.558491124989814,58.558491124989814,58.8564305829932,58.84046754099836,58.99057179100055,59.138383124998654,59.32700829100213,1,-16.216790333011886,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,34,0.00115443,0.009488429999999997,59.33897450000222,,,,,,,,,59.3271243749914,0.00013487499381881207,59.84008733299561,59.84008733299561,60.128243207989726,60.12494883299223,60.27546754099603,60.412268665997544,60.89913199999137,1,-15.92944529200031,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,35,0.00115443,0.009488429999999997,60.9109641249961,,,,,,,,,60.899248290996184,0.00013729199417866766,61.40529341599904,61.40529341599904,61.69958704098826,61.696928582998225,61.847448040993186,61.98411104099068,62.20316874999844,0,-16.19675637500768,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,36,0.00115443,0.010642859999999997,62.21520779099956,,,,,,,,,62.20329283300089,0.00013937499898020178,62.709316749998834,62.709316749998834,63.00370716598991,63.001226041000336,63.151905082995654,63.28946924999764,63.62424520798959,1,-16.080541500006802,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,37,0.00115443,0.010642859999999997,63.636711290993844,,,,,,,,,63.62434237499838,0.00011416598863434047,64.13024133299768,64.13024133299768,64.42594049999025,64.42272191599477,64.55949812498875,64.71020683299867,64.92917120800121,1,-16.18349045800278,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,38,0.00115443,0.010642859999999997,64.94120037498942,,,,,,,,,64.9292892079975,0.00013508299889508635,65.43539041599433,65.43539041599433,65.72959166599321,65.7271740409924,65.87769599999592,66.0143619159935,66.46377187500184,1,-15.973570000001928,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,39,0.00115443,0.009488429999999997,66.46969749999698,,,,,,,,,66.46389620799164,0.00013933298760093749,66.96999462498934,66.96999462498934,67.26808791598887,67.25228970799071,67.40202637499897,67.54992954099725,67.92221579099714,1,-16.032495042003575,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,40,0.00115443,0.009488429999999997,67.93444645799173,,,,,,,,,67.92233433299407,0.00013270799536257982,68.42834170800052,68.42834170800052,68.72325454099337,68.72062862500024,68.87113133299863,69.00796579099551,69.29409024999768,0,-16.12964420800563,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,41,0.00115443,0.010642859999999997,69.30574587499723,,,,,,,,,69.2942128329887,0.0001365830103168264,69.80013904099178,69.80013904099178,70.09430187499675,70.09187291598937,70.24242749999394,70.37919199999305,70.62796549999621,1,-16.1766280830052,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,42,0.00115443,0.010642859999999997,70.63380124999094,,,,,,,,,70.6280785830022,0.00013174999912735075,71.13438299999689,71.13438299999689,71.43286762500065,71.41587937499571,71.56610320799518,71.71399637499417,71.99943583300046,1,-16.12669391700183,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,43,0.00115443,0.010642859999999997,72.00545429099293,,,,,,,,,71.99955300000147,0.0001354589912807569,72.50582033299725,72.50582033299725,72.80341966600099,72.78753583299113,72.93775008300145,73.08539287500025,73.62161133300106,1,-15.879051208001329,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,44,0.00115443,0.009488429999999997,73.62754466600018,,,,,,,,,73.62173391599208,0.00013587498688139021,74.12760983299813,74.12760983299813,74.42593791599211,74.40948487499554,74.55981004099885,74.70744899999409,75.31050145799236,1,-15.814240292005707,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,45,0.00115443,0.009488429999999997,75.31625158298993,,,,,,,,,75.31061691600189,0.0001387919910484925,75.82736287498847,75.82736287498847,76.11568779099616,76.09835058299359,76.24897033299203,76.39646870800061,76.76542654099467,1,-16.03899287500826,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,46,0.00115443,0.009488429999999997,76.77129029099888,,,,,,,,,76.7655582909938,0.00013795799168292433,77.27173237499665,77.27173237499665,77.56953754099959,77.55373808299191,77.7039235830016,77.85113787499722,78.18694470799528,1,-16.07714695800678,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,47,0.00115443,0.008333999999999998,78.19285899998795,,,,,,,,,78.18706462498812,0.00013966701226308942,78.6929115410021,78.6929115410021,78.99104158299451,78.9746877909929,79.12536624999484,79.27270916599082,79.49114829099562,0,-16.193827082999633,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,48,0.00115443,0.009488429999999997,79.49702816599165,,,,,,,,,79.49129874999926,0.00013987498823553324,79.99740274999931,79.99740274999931,80.29666108298989,80.2790929999901,80.42953004100127,80.57720904098824,80.76542029099073,1,-16.216799457994057,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,49,0.00115443,0.009488429999999997,80.77772749999713,,,,,,,,,80.76554129099532,0.00013845899957232177,81.27157699999225,81.27157699999225,81.56637454099837,81.56388012498792,81.71443599999475,81.851023582989,82.10022679099347,1,-16.173353958001826,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,50,0.00115443,0.009488429999999997,82.10596779099433,,,,,,,,,82.10036079099518,0.00014445799752138555,82.60644087499531,82.60644087499531,82.90440183298779,82.8878748749994,83.0382524579909,83.18598233300145,83.28721616599069,0,-16.304443417000584,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,51,0.00115443,0.010642859999999997,83.28971541600185,,,,,,,,,83.28733570799523,0.00013633401249535382,83.79349066599389,83.79349066599389,84.09139066599892,84.0752618330007,84.22618470799353,84.37342787499074,84.5949420830002,1,-16.18491450000147,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,52,0.00115443,0.010642859999999997,84.60728545799793,,,,,,,,,84.59505595799419,0.0001488330017309636,85.10116933299287,85.10116933299287,85.39734137499181,85.3934437079879,85.54390929099463,85.68060045799939,85.8993126659916,1,-16.198187708010664,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,53,0.00115443,0.010642859999999997,85.91177833300026,,,,,,,,,85.89941129100043,0.00011566700413823128,86.40572116599651,86.40572116599651,86.70064133299456,86.69795045799401,86.8343798329879,86.9855012499902,87.11700241599465,1,-16.275392834009835,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,54,0.00115443,0.009488429999999997,87.12224024999887,,,,,,,,,87.11710537500039,0.00012087498907931149,87.6229840409942,87.6229840409942,87.92124562499521,87.90478270799213,88.05525629100157,88.20292791599059,88.33753424999304,1,-16.281376790997456,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,55,0.00115443,0.009488429999999997,88.34284362499602,,,,,,,,,88.33763145799458,0.00011454100604169071,88.84367741599272,88.84367741599272,89.14187875000061,89.12599854099972,89.2769807500008,89.42369220800174,89.47801091599104,0,-16.351458500008448,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,56,0.00115443,0.010642859999999997,89.49062183299975,,,,,,,,,89.47811399999773,0.00011187500786036253,89.98415004099661,89.98415004099661,90.27891708299285,90.27646408299915,90.42712974999449,90.56396737499745,90.69567470799666,1,-16.29097591699974,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,57,0.00115443,0.010642859999999997,90.70134091599903,,,,,,,,,90.69580349999887,0.00013437500456348062,91.20186820799427,91.20186820799427,91.49982991599245,91.4841737079987,91.6340598329989,91.78169545799028,91.94992891600123,1,-16.236672375001945,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,58,0.00115443,0.010642859999999997,91.95243495798786,,,,,,,,,91.95004849998804,0.0001386660005664453,92.45664304099046,92.45664304099046,92.75424524999107,92.7379702909966,92.88828408299014,93.03598408299149,93.23754575000203,0,-16.20914329199877,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,59,0.00115443,0.011797289999999997,93.24295204099326,,,,,,,,,93.23768070799997,0.0001367499935440719,93.74368458299432,93.74368458299432,94.04211754100106,94.02533562498866,94.17598745800206,94.32347175000177,94.56206770800054,1,-16.167622709006537,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,60,0.00115443,0.011797289999999997,94.57424770799116,,,,,,,,,94.56218845798867,0.00014254098641686141,95.06863129099656,95.06863129099656,95.36281149998831,95.36037645798933,95.51088566599356,95.64759333299298,95.73243658299907,1,-16.33113379200222,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,61,0.00115443,0.011797289999999997,95.74482949999219,,,,,,,,,95.7325560409954,0.00013454200234264135,96.23864570799924,96.23864570799924,96.53354266600218,96.5309297079948,96.68146304099355,96.81824229098856,97.00015658298798,1,-16.245193666007253,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,62,0.00115443,0.010642859999999997,97.00585466600023,,,,,,,,,97.00027358299121,0.0001340409944532439,97.50651220799773,97.50651220799773,97.80192824998812,97.78938291600207,97.93871154099179,98.08622904100048,98.2543785829912,1,-16.241712750008446,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,63,0.00115443,0.010642859999999997,98.2603269579995,,,,,,,,,98.25450812499912,0.00016054099251050502,98.76090129099612,98.76090129099612,99.05850241599546,99.0423032079998,99.19293787499191,99.34046062499692,99.57876466598827,0,-16.167544833006104,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,64,0.00115443,0.011797289999999997,99.59109566599363,,,,,,,,,99.5788846659998,0.00013333300012163818,100.08484920799674,100.08484920799674,100.37975720799295,100.37718687499,100.52772304099926,100.66447966599662,100.77953349999734,1,-16.311730583998724,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,65,0.00115443,0.011797289999999997,100.78475570799492,,,,,,,,,100.77964366599917,0.00014599999121855944,101.29655424998782,101.29655424998782,101.58378445799462,101.56771866598865,101.71803562498826,101.86569816598785,102.01714445799007,1,-16.265379707998363,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,66,0.00115443,0.011797289999999997,102.02286991599249,,,,,,,,,102.01727341600053,0.00013624998973682523,102.5237768329971,102.5237768329971,102.82180241600145,102.80507512499753,102.95549437499722,103.10314474999905,103.13756254100008,1,-16.376572334003868,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,67,0.00115443,0.010642859999999997,103.14283766598965,,,,,,,,,103.13766304099408,0.00011633300164248794,103.64388774998952,103.64388774998952,103.94201633299235,103.92547429099795,104.07570262499212,104.22363441599009,104.9805986249994,1,-15.647917917012819,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,68,0.00115443,0.010642859999999997,104.99290254099469,,,,,,,,,104.98071533298935,0.00013920800120104104,105.4870026659919,105.4870026659919,105.7829860829952,105.77872945799027,105.92921649999334,106.06622437499755,106.31492266598798,1,-16.17793975000677,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,69,0.00115443,0.010642859999999997,106.32086804098799,,,,,,,,,106.31505049999396,0.00013816700084134936,106.82116666599177,106.82116666599177,107.11909758299589,107.10271595799713,107.25345591599762,107.4009471249883,107.50204749999102,1,-16.310843041006592,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
0,0,0,0,70,0.00115443,0.009488429999999997,107.50788629100134,,,,,,,,,107.50216708298831,0.0001347920042462647,108.0083870410017,108.0083870410017,108.30386899999576,108.29080991599767,108.44062162499176,108.58822254098777,108.73994212500111,1,-16.258655334007926,,,,,,,,,P005,2023-08-03_15h19.26.107,2AFC,2023.2.0,None,2023-08-03 15h19.35.871709 -0300,
