Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,staircase.thisTrialN,staircase.stepSize,staircase.intensity,thisRow.t,notes,instr.started,instructions.started,ready.started,instr.stopped,ready.keys,ready.rt,ready.duration,contrast.started,ISI_2.started,target_2.started,fixation_2.started,noise_2.started,target_2.stopped,resp_2.started,noise_2.stopped,contrast.stopped,staircase.response,resp_2.rt,resting.started,Rest.started,ready_2.started,Rest.stopped,resting.stopped,ready_2.keys,ready_2.rt,ready_2.duration,participant,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,17,0.02487154,0.028712569999999996,24.41214504200616,,,,,,,,,24.399658334004926,0.00014362498768605292,24.905939584001317,24.905939584001317,25.198087167009362,25.200892624998232,25.33482499999809,25.486096209002426,25.751112250000006,1,-14.1791281659971,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,18,0.01154435,0.0038410299999999953,25.753927666999516,,,,,,,,,25.75123862500186,0.00014837499475106597,26.257021750003332,26.257021750003332,26.53989458399883,26.552790834000916,26.68917737499578,26.837086291998276,27.20927804200619,0,-14.072766457000398,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,19,0.01154435,0.015385379999999995,27.221623584002373,,,,,,,,,27.209380375003093,0.00011583299783524126,27.71549045899883,27.71549045899883,28.007541958999354,28.009997250002925,28.158080542008975,28.29483962499944,28.59394729199994,1,-14.169417457989766,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,20,0.01154435,0.015385379999999995,28.598852584007545,,,,,,,,,28.594084625001415,0.00017091700283344835,29.100026416999754,29.100026416999754,29.381753542009392,29.398247709003044,29.532388417006587,29.679862125005457,29.98180120899633,1,-14.147083457995905,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,21,0.00535841,0.015385379999999995,29.987150542001473,,,,,,,,,29.981935458999942,0.00014970899792388082,30.487830750003923,30.487830750003923,30.769827666998026,30.786948249995476,30.920468625001376,31.068046750006033,31.353315750006004,1,-14.162876457994571,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,22,0.00535841,0.010026969999999996,31.358644791995175,,,,,,,,,31.35343595899758,0.00014404099783860147,31.85928391700145,31.85928391700145,32.141183041996555,32.15762716700556,32.291682374998345,32.43928854200931,32.744911292000324,1,-14.141525831990293,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,23,0.00535841,0.010026969999999996,32.75702270900365,,,,,,,,,32.745034125007805,0.00014916699728928506,33.2507705839962,33.2507705839962,33.54298729200673,33.54545491699537,33.69351716700476,33.830094292003196,34.16561762499623,1,-14.121305124994251,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,24,0.00535841,0.010026969999999996,34.17837079199671,,,,,,,,,34.16571524999745,0.00011995800014119595,34.671659458996146,34.671659458996146,34.96432508400176,34.96674158400856,35.10112000000663,35.25193479200243,35.60404283400567,1,-14.090250125009334,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,25,0.00248715,0.004668559999999996,35.61660608400416,,,,,,,,,35.604164208998554,0.0001436669990653172,36.11765941699559,36.11765941699559,36.40253304199723,36.405005584005266,36.553074584007845,36.689638167008525,37.04227125000034,0,-14.104562458000146,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,26,0.00248715,0.007155709999999996,37.05483658400772,,,,,,,,,37.04239683400374,0.00014274999557528645,37.55601258399838,37.55601258399838,37.840812292008195,37.84320958399621,37.99131058399507,38.12790733399743,38.510810834006406,0,-14.079217708000215,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
